symbol,date,open,high,low,close,volume,adjclose,dividends,splits
ftai,2018-11-12,13.834329605102539,13.877028465270996,13.303159713745117,13.766012191772461,237830,9.603572845458984,0.0,0.0
ftai,2018-11-19,13.774552345275879,13.868488311767578,13.441502571105957,13.60375690460205,720868,9.683701515197754,0.0,0.0
ftai,2018-11-26,13.894107818603516,13.928265571594238,13.458581924438477,13.586677551269531,730353,9.671541213989258,0.0,0.0
ftai,2018-12-03,13.612297058105469,13.672075271606445,12.818103790283203,13.023056983947754,1026381,9.270333290100098,0.0,0.0
ftai,2018-12-10,12.963278770446777,13.193851470947266,12.190436363220215,12.801025390625,1359883,9.112281799316406,0.0,0.0
ftai,2018-12-17,12.801025390625,13.057215690612793,11.063194274902344,11.110161781311035,1519490,7.9086594581604,0.0,0.0
ftai,2018-12-24,10.964986801147461,12.263023376464844,10.964986801147461,11.776260375976562,1080365,8.38281536102295,0.0,0.0
ftai,2018-12-31,11.844576835632324,12.399658203125,11.69940185546875,12.19470500946045,644167,8.680680274963379,0.0,0.0
ftai,2019-01-07,12.19470500946045,12.937660217285156,12.19470500946045,12.724166870117188,685971,9.05756950378418,0.0,0.0
ftai,2019-01-14,12.664388656616211,13.219470977783203,12.510675430297852,12.971818923950195,886798,9.23386001586914,0.0,0.0
ftai,2019-01-21,13.005977630615234,13.005977630615234,12.36122989654541,12.570452690124512,539597,8.948152542114258,0.0,0.0
ftai,2019-01-28,12.485055923461914,12.681468963623047,12.3057222366333,12.433816909790039,788084,8.8508882522583,0.0,0.0
ftai,2019-02-04,12.41673755645752,12.758325576782227,12.169086456298828,12.578991889953613,1430610,8.954231262207031,0.0,0.0
ftai,2019-02-11,12.613150596618652,12.954739570617676,12.536293983459473,12.886422157287598,1206833,9.173074722290039,0.0,0.0
ftai,2019-02-18,13.381725311279297,14.047821998596191,13.176772117614746,13.535440444946289,3174229,9.635068893432617,0.0,0.0
ftai,2019-02-25,13.54397964477539,14.090520858764648,13.492740631103516,13.654995918273926,2618825,9.720174789428711,0.0,0.0
ftai,2019-03-04,13.663535118103027,14.679760932922363,13.569599151611328,14.397950172424316,2609457,10.249038696289062,0.0,0.0
ftai,2019-03-11,14.517505645751953,14.807856559753418,14.346712112426758,14.756617546081543,1106009,10.504353523254395,0.28181,0.0
ftai,2019-03-18,14.773697853088379,15.050383567810059,14.457728385925293,14.457728385925293,675082,10.49507999420166,0.0,0.0
ftai,2019-03-25,14.457728385925293,14.730998992919922,14.432108879089355,14.611442565917969,582456,10.60666275024414,0.0,0.0
ftai,2019-04-01,14.679760932922363,14.730998992919922,14.524337768554688,14.585824012756348,580582,10.588066101074219,0.0,0.0
ftai,2019-04-08,14.551665306091309,14.602904319763184,14.329632759094238,14.526045799255371,535616,10.544672012329102,0.0,0.0
ftai,2019-04-15,14.474807739257812,14.602904319763184,14.355252265930176,14.534585952758789,350832,10.550873756408691,0.0,0.0
ftai,2019-04-22,14.517505645751953,14.568744659423828,13.970965385437012,14.124679565429688,582105,10.253314018249512,0.0,0.0
ftai,2019-04-29,14.192996978759766,14.192996978759766,13.59521770477295,13.877028465270996,1321004,10.073539733886719,0.0,0.0
ftai,2019-05-06,13.731852531433105,14.107600212097168,13.390265464782715,13.928265571594238,1055188,10.110733985900879,0.0,0.0
ftai,2019-05-13,13.774552345275879,13.834329605102539,13.424424171447754,13.723313331604004,857172,9.961956024169922,0.28181,0.0
ftai,2019-05-20,13.697693824768066,13.928265571594238,13.629377365112305,13.877028465270996,482336,10.285009384155273,0.0,0.0
ftai,2019-05-27,13.81725025177002,13.962425231933594,13.09991455078125,13.134073257446289,785741,9.734363555908203,0.0,0.0
ftai,2019-06-03,13.168231964111328,13.27924919128418,12.715627670288086,12.86080265045166,641123,9.531827926635742,0.0,0.0
ftai,2019-06-10,12.980359077453613,13.236550331115723,12.741247177124023,13.04013729095459,406922,9.66474437713623,0.0,0.0
ftai,2019-06-17,13.04013729095459,13.04013729095459,12.41673755645752,12.476515769958496,945582,9.2470121383667,0.0,0.0
ftai,2019-06-24,12.467975616455078,13.108453750610352,12.425277709960938,12.894962310791016,635151,9.557145118713379,0.0,0.0
ftai,2019-07-01,12.997438430786133,13.046113967895508,12.698548316955566,12.894962310791016,495451,9.557145118713379,0.0,0.0
ftai,2019-07-08,12.869341850280762,13.262168884277344,12.732707023620605,13.210930824279785,644284,9.791327476501465,0.0,0.0
ftai,2019-07-15,13.219470977783203,13.236550331115723,12.801025390625,12.809563636779785,705293,9.493852615356445,0.0,0.0
