symbol,date,open,high,low,close,volume,adjclose
gpor,2021-05-17,62.0,82.16000366210938,62.0,63.59000015258789,208100,63.59000015258789
gpor,2021-05-24,59.900001525878906,65.69999694824219,58.709999084472656,62.5,79800,62.5
gpor,2021-05-31,62.5,64.5,61.60499954223633,63.54999923706055,233400,63.54999923706055
gpor,2021-06-07,63.119998931884766,66.62999725341797,60.0099983215332,65.75,315800,65.75
gpor,2021-06-14,65.4800033569336,67.0,62.81999969482422,62.81999969482422,261400,62.81999969482422
gpor,2021-06-21,62.7400016784668,65.74400329589844,62.7400016784668,64.75,149400,64.75
gpor,2021-06-28,64.75,66.0,61.18600082397461,64.48999786376953,162100,64.48999786376953
gpor,2021-07-05,64.45999908447266,66.45999908447266,62.46799850463867,66.30999755859375,95200,66.30999755859375
gpor,2021-07-12,65.9000015258789,70.23999786376953,65.9000015258789,67.69999694824219,175100,67.69999694824219
gpor,2021-07-19,66.12999725341797,66.89299774169922,60.43000030517578,65.0,217900,65.0
gpor,2021-07-26,65.58000183105469,69.12300109863281,65.44000244140625,68.30000305175781,138800,68.30000305175781
gpor,2021-08-02,68.80000305175781,71.18000030517578,66.0,68.55000305175781,311200,68.55000305175781
gpor,2021-08-09,68.0,68.0,65.29000091552734,66.5199966430664,145500,66.5199966430664
gpor,2021-08-16,66.04000091552734,66.04000091552734,64.0,64.41999816894531,151700,64.41999816894531
gpor,2021-08-23,65.16000366210938,67.5,64.19999694824219,67.30999755859375,143100,67.30999755859375
gpor,2021-08-30,67.0,70.19999694824219,66.0,69.91999816894531,193100,69.91999816894531
gpor,2021-09-06,70.38999938964844,72.86000061035156,70.37999725341797,71.2699966430664,363700,71.2699966430664
gpor,2021-09-13,71.08999633789062,81.93499755859375,71.08999633789062,78.56999969482422,1750300,78.56999969482422
gpor,2021-09-20,77.94000244140625,87.26000213623047,76.3219985961914,81.0,531000,81.0
gpor,2021-09-27,81.87000274658203,84.27999877929688,81.0,82.0199966430664,240900,82.0199966430664
gpor,2021-10-04,81.9800033569336,85.87999725341797,81.04000091552734,85.80000305175781,318100,85.80000305175781
gpor,2021-10-11,85.66999816894531,88.8550033569336,84.16999816894531,84.41999816894531,230700,84.41999816894531
gpor,2021-10-18,84.41999816894531,86.1500015258789,82.11000061035156,83.0,200200,83.0
gpor,2021-10-25,83.2300033569336,86.20999908447266,81.83999633789062,82.04000091552734,293000,82.04000091552734
gpor,2021-11-01,82.69999694824219,83.8499984741211,79.5999984741211,81.83999633789062,257900,81.83999633789062
gpor,2021-11-08,81.58999633789062,83.63999938964844,78.9000015258789,79.5,423000,79.5
gpor,2021-11-15,79.76000213623047,83.5999984741211,76.4800033569336,77.26000213623047,435300,77.26000213623047
gpor,2021-11-22,77.2699966430664,81.5999984741211,77.2699966430664,79.5,329300,79.5
gpor,2021-11-29,80.62000274658203,81.9800033569336,65.0,66.01000213623047,779200,66.01000213623047
gpor,2021-12-06,66.58999633789062,70.98999786376953,64.80999755859375,67.18000030517578,321500,67.18000030517578
gpor,2021-12-13,67.01000213623047,71.48999786376953,64.7229995727539,70.16000366210938,696900,70.16000366210938
gpor,2021-12-20,68.94999694824219,74.6449966430664,67.20999908447266,71.7699966430664,208200,71.7699966430664
gpor,2021-12-27,71.97000122070312,78.00499725341797,71.26000213623047,72.02999877929688,199300,72.02999877929688
gpor,2022-01-03,73.0,79.3499984741211,73.0,76.29000091552734,299700,76.29000091552734
