symbol,date,open,high,low,close,volume,adjclose
idya,2019-05-20,14.0,16.898000717163086,10.199999809265137,11.25,2031600,11.25
idya,2019-05-27,11.25,12.109999656677246,10.640000343322754,11.869999885559082,519200,11.869999885559082
idya,2019-06-03,12.069999694824219,12.630000114440918,9.100000381469727,10.520000457763672,525500,10.520000457763672
idya,2019-06-10,10.539999961853027,11.729999542236328,9.609999656677246,10.819999694824219,291000,10.819999694824219
idya,2019-06-17,10.819999694824219,11.399999618530273,9.520000457763672,9.579999923706055,255000,9.579999923706055
idya,2019-06-24,9.5,10.66100025177002,9.03499984741211,9.960000038146973,130200,9.960000038146973
idya,2019-07-01,10.079999923706055,10.307999610900879,8.0,8.010000228881836,178600,8.010000228881836
idya,2019-07-08,8.0600004196167,8.75,7.610000133514404,8.600000381469727,190600,8.600000381469727
idya,2019-07-15,8.699999809265137,8.800000190734863,7.300000190734863,7.829999923706055,94700,7.829999923706055
idya,2019-07-22,7.849999904632568,8.25,6.677999973297119,6.769999980926514,96700,6.769999980926514
idya,2019-07-29,6.949999809265137,8.0,6.699999809265137,6.809999942779541,55900,6.809999942779541
idya,2019-08-05,6.71999979019165,7.010000228881836,6.550000190734863,6.78000020980835,36300,6.78000020980835
idya,2019-08-12,6.751999855041504,7.489999771118164,6.590000152587891,6.679999828338623,53500,6.679999828338623
idya,2019-08-19,6.699999809265137,6.800000190734863,5.420000076293945,6.360000133514404,90800,6.360000133514404
idya,2019-08-26,6.320000171661377,6.985000133514404,5.590000152587891,6.800000190734863,54100,6.800000190734863
idya,2019-09-02,6.550000190734863,7.96999979019165,6.320000171661377,6.909999847412109,45600,6.909999847412109
idya,2019-09-09,7.079999923706055,8.479999542236328,7.010000228881836,7.789999961853027,129400,7.789999961853027
idya,2019-09-16,7.800000190734863,11.869999885559082,7.619999885559082,9.020000457763672,365500,9.020000457763672
idya,2019-09-23,9.100000381469727,10.496999740600586,8.630000114440918,9.170000076293945,251200,9.170000076293945
idya,2019-09-30,9.109999656677246,9.449999809265137,7.5,7.809999942779541,110300,7.809999942779541
idya,2019-10-07,7.809999942779541,7.820000171661377,6.123000144958496,7.389999866485596,232200,7.389999866485596
