symbol,date,open,high,low,close,volume,adjclose
nr,2018-11-12,8.180000305175781,8.300000190734863,8.010000228881836,8.279999732971191,827500,8.279999732971191
nr,2018-11-19,8.1899995803833,8.270000457763672,7.579999923706055,7.670000076293945,1642600,7.670000076293945
nr,2018-11-26,7.739999771118164,7.829999923706055,7.269999980926514,7.690000057220459,3775600,7.690000057220459
nr,2018-12-03,7.949999809265137,7.980000019073486,6.989999771118164,7.0,2588900,7.0
nr,2018-12-10,6.949999809265137,7.070000171661377,6.539999961853027,6.599999904632568,2483700,6.599999904632568
nr,2018-12-17,6.599999904632568,6.949999809265137,6.389999866485596,6.659999847412109,5052000,6.659999847412109
nr,2018-12-24,6.619999885559082,7.0,6.400000095367432,6.900000095367432,2462400,6.900000095367432
nr,2018-12-31,6.980000019073486,7.630000114440918,6.699999809265137,7.590000152587891,2478100,7.590000152587891
nr,2019-01-07,7.590000152587891,8.279999732971191,7.53000020980835,8.170000076293945,3078700,8.170000076293945
nr,2019-01-14,8.09000015258789,8.550000190734863,7.940000057220459,8.539999961853027,2813400,8.539999961853027
nr,2019-01-21,8.470000267028809,8.520000457763672,8.020000457763672,8.380000114440918,1694300,8.380000114440918
nr,2019-01-28,8.220000267028809,8.5600004196167,8.140000343322754,8.510000228881836,1663900,8.510000228881836
nr,2019-02-04,8.390000343322754,9.579999923706055,8.210000038146973,9.289999961853027,2730700,9.289999961853027
nr,2019-02-11,9.25,9.449999809265137,8.869999885559082,9.369999885559082,4083400,9.369999885559082
nr,2019-02-18,9.289999961853027,9.680000305175781,9.119999885559082,9.1899995803833,2689700,9.1899995803833
nr,2019-02-25,9.220000267028809,9.329999923706055,8.739999771118164,8.890000343322754,2187100,8.890000343322754
nr,2019-03-04,8.899999618530273,8.989999771118164,7.940000057220459,8.010000228881836,2152700,8.010000228881836
nr,2019-03-11,8.100000381469727,8.680000305175781,8.050000190734863,8.350000381469727,2618900,8.350000381469727
nr,2019-03-18,8.380000114440918,9.270000457763672,8.380000114440918,8.520000457763672,3583100,8.520000457763672
nr,2019-03-25,8.460000038146973,9.229999542236328,8.369999885559082,9.15999984741211,2535700,9.15999984741211
nr,2019-04-01,9.220000267028809,9.569999694824219,9.130000114440918,9.520000457763672,3795000,9.520000457763672
nr,2019-04-08,9.5,9.520000457763672,9.039999961853027,9.09000015258789,1923900,9.09000015258789
nr,2019-04-15,9.039999961853027,9.210000038146973,8.789999961853027,8.789999961853027,1597900,8.789999961853027
nr,2019-04-22,8.880000114440918,9.069999694824219,7.050000190734863,7.059999942779541,2978400,7.059999942779541
nr,2019-04-29,7.090000152587891,7.789999961853027,7.070000171661377,7.440000057220459,6081800,7.440000057220459
nr,2019-05-06,7.340000152587891,7.710000038146973,7.300000190734863,7.489999771118164,3315300,7.489999771118164
nr,2019-05-13,7.380000114440918,7.829999923706055,7.210000038146973,7.610000133514404,2248300,7.610000133514404
nr,2019-05-20,7.559999942779541,7.710000038146973,7.159999847412109,7.260000228881836,1637600,7.260000228881836
nr,2019-05-27,7.300000190734863,7.340000152587891,6.789999961853027,6.989999771118164,1372100,6.989999771118164
nr,2019-06-03,7.0,7.239999771118164,6.789999961853027,7.099999904632568,2042700,7.099999904632568
nr,2019-06-10,7.110000133514404,7.28000020980835,6.340000152587891,6.369999885559082,2692800,6.369999885559082
nr,2019-06-17,6.329999923706055,7.050000190734863,6.300000190734863,7.039999961853027,3183500,7.039999961853027
nr,2019-06-24,7.019999980926514,7.420000076293945,6.840000152587891,7.420000076293945,2444000,7.420000076293945
nr,2019-07-01,7.570000171661377,7.590000152587891,7.019999980926514,7.179999828338623,1193800,7.179999828338623
nr,2019-07-08,7.170000076293945,7.329999923706055,6.920000076293945,6.96999979019165,1598900,6.96999979019165
nr,2019-07-15,7.039999961853027,7.050000190734863,6.289999961853027,6.650000095367432,2035200,6.650000095367432
nr,2019-07-22,6.659999847412109,7.21999979019165,6.659999847412109,7.099999904632568,1951100,7.099999904632568
nr,2019-07-29,7.090000152587891,7.840000152587891,6.599999904632568,7.050000190734863,2858800,7.050000190734863
nr,2019-08-05,6.800000190734863,7.320000171661377,6.699999809265137,7.239999771118164,1972900,7.239999771118164
nr,2019-08-12,7.230000019073486,7.429999828338623,6.510000228881836,6.900000095367432,1727200,6.900000095367432
nr,2019-08-19,7.050000190734863,7.050000190734863,6.239999771118164,6.239999771118164,1961000,6.239999771118164
nr,2019-08-26,6.400000095367432,6.679999828338623,6.059999942779541,6.610000133514404,2231100,6.610000133514404
nr,2019-09-02,6.46999979019165,7.010000228881836,6.340000152587891,6.880000114440918,1666000,6.880000114440918
nr,2019-09-09,6.989999771118164,7.730000019073486,6.840000152587891,7.650000095367432,3474500,7.650000095367432
nr,2019-09-16,7.949999809265137,8.079999923706055,7.489999771118164,7.809999942779541,3616400,7.809999942779541
nr,2019-09-23,7.71999979019165,7.96999979019165,7.449999809265137,7.590000152587891,2904300,7.590000152587891
nr,2019-09-30,7.570000171661377,7.739999771118164,7.099999904632568,7.429999828338623,1953200,7.429999828338623
nr,2019-10-07,7.489999771118164,7.679999828338623,7.199999809265137,7.550000190734863,1794800,7.550000190734863
nr,2019-10-14,7.389999866485596,7.389999866485596,6.559999942779541,6.949999809265137,2995300,6.949999809265137
nr,2019-10-21,7.039999961853027,7.510000228881836,6.96999979019165,7.25,1947700,7.25
nr,2019-10-28,7.349999904632568,7.460000038146973,5.25,6.019999980926514,4181900,6.019999980926514
nr,2019-11-04,6.099999904632568,6.980000019073486,6.099999904632568,6.760000228881836,3985000,6.760000228881836
nr,2019-11-11,6.71999979019165,6.849999904632568,6.170000076293945,6.190000057220459,2746800,6.190000057220459
nr,2019-11-18,6.150000095367432,6.150000095367432,5.650000095367432,6.090000152587891,3785000,6.090000152587891
nr,2019-11-25,6.070000171661377,6.260000228881836,5.829999923706055,5.860000133514404,1144100,5.860000133514404
nr,2019-12-02,5.909999847412109,6.019999980926514,5.579999923706055,5.849999904632568,2857100,5.849999904632568
nr,2019-12-09,5.789999961853027,5.949999809265137,5.550000190734863,5.860000133514404,2666800,5.860000133514404
nr,2019-12-16,5.920000076293945,6.260000228881836,5.889999866485596,6.070000171661377,4288800,6.070000171661377
nr,2019-12-23,6.079999923706055,6.389999866485596,6.0,6.079999923706055,1128900,6.079999923706055
nr,2019-12-30,6.079999923706055,6.400000095367432,6.0,6.21999979019165,1795300,6.21999979019165
nr,2020-01-06,6.150000095367432,6.400000095367432,5.630000114440918,5.690000057220459,3044600,5.690000057220459
nr,2020-01-13,5.670000076293945,5.679999828338623,5.199999809265137,5.260000228881836,5082700,5.260000228881836
nr,2020-01-20,5.260000228881836,5.409999847412109,4.980000019073486,5.099999904632568,4326900,5.099999904632568
nr,2020-01-27,5.010000228881836,5.360000133514404,4.889999866485596,5.0,5295100,5.0
nr,2020-02-03,5.019999980926514,5.440000057220459,4.420000076293945,4.480000019073486,4325900,4.480000019073486
nr,2020-02-10,4.440000057220459,4.610000133514404,4.119999885559082,4.230000019073486,4839400,4.230000019073486
nr,2020-02-17,4.199999809265137,4.400000095367432,3.7200000286102295,3.7200000286102295,3231400,3.7200000286102295
nr,2020-02-24,3.5899999141693115,3.640000104904175,3.1700000762939453,3.509999990463257,7151700,3.509999990463257
nr,2020-03-02,3.5399999618530273,3.9000000953674316,2.9200000762939453,2.9600000381469727,6684200,2.9600000381469727
nr,2020-03-09,2.4200000762939453,2.5,1.0800000429153442,1.25,12189600,1.25
nr,2020-03-16,1.2100000381469727,1.4800000190734863,1.0499999523162842,1.2200000286102295,6659500,1.2200000286102295
nr,2020-03-23,1.2100000381469727,1.2999999523162842,0.8799999952316284,0.8999999761581421,6139800,0.8999999761581421
nr,2020-03-30,0.9399999976158142,0.9800000190734863,0.6499999761581421,0.6899999976158142,8414700,0.6899999976158142
nr,2020-04-06,0.699999988079071,1.2699999809265137,0.699999988079071,1.1100000143051147,6220700,1.1100000143051147
nr,2020-04-13,1.2999999523162842,1.3200000524520874,1.0,1.159999966621399,5842300,1.159999966621399
nr,2020-04-20,1.1200000047683716,1.25,0.9300000071525574,1.0099999904632568,5066600,1.0099999904632568
nr,2020-04-27,1.0,1.690000057220459,0.9900000095367432,1.2300000190734863,9251500,1.2300000190734863
nr,2020-05-04,1.2000000476837158,1.600000023841858,1.100000023841858,1.600000023841858,7438900,1.600000023841858
nr,2020-05-11,1.649999976158142,1.7799999713897705,1.4199999570846558,1.5800000429153442,4983300,1.5800000429153442
nr,2020-05-18,1.6299999952316284,2.380000114440918,1.6299999952316284,2.009999990463257,5574800,2.009999990463257
nr,2020-05-25,2.0999999046325684,2.5199999809265137,1.940000057220459,2.0199999809265137,6217100,2.0199999809265137
nr,2020-06-01,2.009999990463257,2.859999895095825,1.9700000286102295,2.8299999237060547,5811000,2.8299999237060547
