symbol,date,open,high,low,close,volume,adjclose,dividends
tdw,2018-11-12,25.8700008392334,26.139999389648438,25.3700008392334,25.729999542236328,231000,25.700727462768555,0.0
tdw,2018-11-19,25.489999771118164,26.56999969482422,24.0,24.690000534057617,873900,24.661911010742188,0.0
tdw,2018-11-26,25.0,25.25,23.360000610351562,23.780000686645508,1212600,23.752946853637695,0.0
tdw,2018-12-03,24.299999237060547,25.469999313354492,22.639999389648438,22.920000076293945,837100,22.893924713134766,0.0
tdw,2018-12-10,22.6200008392334,23.360000610351562,21.1200008392334,21.940000534057617,1169000,21.9150390625,0.0
tdw,2018-12-17,21.940000534057617,22.329999923706055,19.020000457763672,19.110000610351562,1696300,19.088258743286133,0.0
tdw,2018-12-24,18.850000381469727,19.889999389648438,18.360000610351562,19.440000534057617,1015600,19.417884826660156,0.0
tdw,2018-12-31,19.469999313354492,21.860000610351562,18.479999542236328,21.780000686645508,664700,21.75522232055664,0.0
tdw,2019-01-07,21.989999771118164,22.40999984741211,20.90999984741211,21.43000030517578,1266500,21.405620574951172,0.0
tdw,2019-01-14,21.200000762939453,22.389999389648438,21.200000762939453,22.350000381469727,616300,22.324573516845703,0.0
tdw,2019-01-21,22.100000381469727,23.3799991607666,21.610000610351562,23.010000228881836,784700,22.983821868896484,0.0
tdw,2019-01-28,23.010000228881836,23.030000686645508,21.299999237060547,22.040000915527344,683700,22.01492691040039,0.0
tdw,2019-02-04,21.90999984741211,22.40999984741211,20.0,20.899999618530273,451800,20.876222610473633,0.0
tdw,2019-02-11,20.780000686645508,23.079999923706055,20.639999389648438,23.049999237060547,851300,23.023775100708008,0.0
tdw,2019-02-18,23.0,24.0,22.8700008392334,23.3799991607666,884600,23.35340118408203,0.0
tdw,2019-02-25,23.290000915527344,23.799999237060547,22.479999542236328,23.510000228881836,911700,23.483253479003906,0.0
tdw,2019-03-04,23.559999465942383,24.049999237060547,21.030000686645508,21.280000686645508,714000,21.25579071044922,0.0
tdw,2019-03-11,21.3799991607666,24.149999618530273,21.3799991607666,23.719999313354492,1254500,23.69301414489746,0.0
tdw,2019-03-18,23.770000457763672,24.850000381469727,22.0,22.1200008392334,977800,22.09483528137207,0.0
tdw,2019-03-25,21.969999313354492,23.530000686645508,21.809999465942383,23.190000534057617,550200,23.163618087768555,0.0
tdw,2019-04-01,23.420000076293945,24.610000610351562,22.920000076293945,24.010000228881836,798300,23.982685089111328,0.0
tdw,2019-04-08,24.0,24.559999465942383,23.3799991607666,24.549999237060547,1004700,24.522069931030273,0.0
tdw,2019-04-15,24.600000381469727,24.959999084472656,23.389999389648438,23.43000030517578,475400,23.403345108032227,0.0
tdw,2019-04-22,23.6200008392334,24.420000076293945,22.6299991607666,22.989999771118164,761600,22.963844299316406,0.0
tdw,2019-04-29,22.969999313354492,23.440000534057617,21.020000457763672,22.309999465942383,911500,22.284618377685547,0.0
tdw,2019-05-06,21.809999465942383,23.3700008392334,21.149999618530273,23.040000915527344,1158400,23.0137882232666,0.0
tdw,2019-05-13,23.18000030517578,24.309999465942383,22.15999984741211,24.139999389648438,1352400,24.11253547668457,0.0
tdw,2019-05-20,24.0,25.110000610351562,22.5,22.540000915527344,973800,22.514358520507812,0.0
tdw,2019-05-27,22.549999237060547,22.75,20.950000762939453,21.309999465942383,849100,21.285755157470703,0.0
tdw,2019-06-03,21.389999389648438,22.290000915527344,21.239999771118164,22.030000686645508,1563300,22.00493812561035,0.0
tdw,2019-06-10,22.030000686645508,22.40999984741211,21.18000030517578,21.190000534057617,1271000,21.1658935546875,0.0
tdw,2019-06-17,21.040000915527344,23.68000030517578,21.040000915527344,22.8799991607666,1333300,22.85396957397461,0.0
tdw,2019-06-24,22.93000030517578,23.600000381469727,22.219999313354492,23.479999542236328,2002400,23.45328712463379,0.0
tdw,2019-07-01,23.829999923706055,24.299999237060547,22.030000686645508,22.399999618530273,491000,22.374515533447266,0.0
tdw,2019-07-08,22.290000915527344,23.579999923706055,22.280000686645508,23.469999313354492,529900,23.44329833984375,0.0
tdw,2019-07-15,23.469999313354492,23.559999465942383,21.170000076293945,21.469999313354492,553800,21.445573806762695,0.0
tdw,2019-07-22,21.350000381469727,22.889999389648438,21.299999237060547,22.739999771118164,492600,22.714128494262695,0.0
tdw,2019-07-29,22.690000534057617,23.459999084472656,20.860000610351562,21.139999389648438,785800,21.115949630737305,0.0
tdw,2019-08-05,20.600000381469727,20.600000381469727,18.40999984741211,18.84000015258789,1017900,18.818567276000977,0.0
tdw,2019-08-12,18.6299991607666,18.6299991607666,14.479999542236328,15.960000038146973,1926900,15.941843032836914,0.0
tdw,2019-08-19,16.299999237060547,16.8700008392334,15.4399995803833,15.520000457763672,1064500,15.502344131469727,0.0
tdw,2019-08-26,15.65999984741211,16.469999313354492,15.119999885559082,15.760000228881836,833100,15.742070198059082,0.0
tdw,2019-09-02,15.40999984741211,15.699999809265137,14.600000381469727,15.180000305175781,952600,15.16273021697998,0.0
tdw,2019-09-09,15.380000114440918,18.18000030517578,15.220000267028809,17.729999542236328,1146900,17.709829330444336,0.0
tdw,2019-09-16,19.049999237060547,19.18000030517578,16.520000457763672,16.56999969482422,838900,16.551149368286133,0.0
tdw,2019-09-23,16.360000610351562,16.719999313354492,15.119999885559082,15.329999923706055,716100,15.312559127807617,0.0
tdw,2019-09-30,15.130000114440918,15.399999618530273,14.09000015258789,14.229999542236328,1076800,14.213809967041016,0.0
tdw,2019-10-07,14.199999809265137,15.470000267028809,13.600000381469727,15.229999542236328,555700,15.21267318725586,0.0
tdw,2019-10-14,15.039999961853027,15.859999656677246,14.579999923706055,15.65999984741211,997400,15.642184257507324,0.0
tdw,2019-10-21,15.680000305175781,16.350000381469727,15.210000038146973,15.380000114440918,883400,15.362503051757812,0.0
tdw,2019-10-28,15.430000305175781,17.389999389648438,15.430000305175781,17.139999389648438,931000,17.120500564575195,0.0
tdw,2019-11-04,17.389999389648438,17.899999618530273,17.059999465942383,17.530000686645508,539000,17.51005744934082,0.0
tdw,2019-11-11,17.3700008392334,17.540000915527344,13.520000457763672,13.890000343322754,1355900,13.874197959899902,0.0
tdw,2019-11-18,14.239999771118164,14.239999771118164,13.229999542236328,13.949999809265137,885200,13.93412971496582,0.0
tdw,2019-11-25,14.0,15.430000305175781,14.0,15.300000190734863,576700,15.282593727111816,0.0
tdw,2019-12-02,15.5,16.040000915527344,14.239999771118164,15.949999809265137,747600,15.931854248046875,0.0
tdw,2019-12-09,15.8100004196167,17.399999618530273,15.8100004196167,17.010000228881836,616200,16.99064826965332,0.0
tdw,2019-12-16,17.219999313354492,18.84000015258789,17.139999389648438,18.690000534057617,942200,18.668737411499023,0.0
tdw,2019-12-23,18.59000015258789,19.549999237060547,18.5,19.239999771118164,370500,19.218111038208008,0.0
tdw,2019-12-30,19.18000030517578,19.709999084472656,18.579999923706055,19.610000610351562,648700,19.587690353393555,0.0
tdw,2020-01-06,19.540000915527344,20.290000915527344,17.489999771118164,17.59000015258789,599000,17.569988250732422,0.0
tdw,2020-01-13,17.469999313354492,17.950000762939453,17.100000381469727,17.389999389648438,563300,17.370214462280273,0.0
tdw,2020-01-20,17.25,17.329999923706055,15.5,16.1200008392334,561400,16.101661682128906,0.0
tdw,2020-01-27,15.619999885559082,16.299999237060547,15.050000190734863,15.180000305175781,665700,15.16273021697998,0.0
tdw,2020-02-03,15.15999984741211,16.450000762939453,14.979999542236328,15.739999771118164,503900,15.722092628479004,0.0
tdw,2020-02-10,15.59000015258789,16.469999313354492,15.420000076293945,16.190000534057617,501900,16.171581268310547,0.0
tdw,2020-02-17,16.09000015258789,17.059999465942383,15.619999885559082,15.819999694824219,511200,15.802001953125,0.0
tdw,2020-02-24,15.149999618530273,15.149999618530273,12.5,13.890000343322754,1018200,13.874197959899902,0.0
tdw,2020-03-02,14.010000228881836,14.859999656677246,11.600000381469727,11.960000038146973,1195500,11.946393013000488,0.0
tdw,2020-03-09,9.729999542236328,10.0,5.789999961853027,6.679999828338623,2262100,6.672399997711182,0.0
tdw,2020-03-16,5.989999771118164,6.849999904632568,4.840000152587891,6.320000171661377,4169500,6.312809944152832,0.0
tdw,2020-03-23,6.179999828338623,6.96999979019165,5.510000228881836,6.230000019073486,1829300,6.222912311553955,0.0
tdw,2020-03-30,6.230000019073486,7.289999961853027,5.900000095367432,6.239999771118164,1672300,6.232900619506836,0.0
tdw,2020-04-06,6.510000228881836,7.679999828338623,6.230000019073486,7.679999828338623,1122500,7.671262264251709,0.0
tdw,2020-04-13,7.639999866485596,8.180000305175781,4.860000133514404,5.320000171661377,1199500,5.313947677612305,0.0
tdw,2020-04-20,5.010000228881836,6.079999923706055,4.75,5.739999771118164,1550600,5.733469486236572,0.0
tdw,2020-04-27,5.599999904632568,6.239999771118164,5.139999866485596,5.239999771118164,2710500,5.234038352966309,0.0
tdw,2020-05-04,5.139999866485596,5.53000020980835,4.679999828338623,5.159999847412109,1478300,5.154129505157471,0.0
tdw,2020-05-11,5.079999923706055,5.289999961853027,4.090000152587891,4.130000114440918,2345400,4.125301361083984,0.0
tdw,2020-05-18,4.289999961853027,5.429999828338623,4.110000133514404,5.119999885559082,2190900,5.114174842834473,0.0
tdw,2020-05-25,5.300000190734863,5.440000057220459,4.730000019073486,4.769999980926514,1496300,4.764573097229004,0.0
tdw,2020-06-01,4.760000228881836,7.980000019073486,4.599999904632568,7.849999904632568,2163900,7.841069221496582,0.0
tdw,2020-06-08,8.149999618530273,8.479999542236328,5.75,6.519999980926514,1821400,6.512582302093506,0.0
tdw,2020-06-15,6.170000076293945,6.909999847412109,5.5,5.940000057220459,1950000,5.933242321014404,0.0
tdw,2020-06-22,5.860000133514404,5.929999828338623,5.050000190734863,5.28000020980835,1416600,5.273993492126465,0.0
tdw,2020-06-29,5.300000190734863,5.730000019073486,5.239999771118164,5.449999809265137,719600,5.4437994956970215,0.0
tdw,2020-07-06,5.610000133514404,5.71999979019165,4.679999828338623,5.010000228881836,1053100,5.004300594329834,0.0
tdw,2020-07-13,5.110000133514404,5.869999885559082,4.929999828338623,5.519999980926514,710600,5.5137200355529785,0.0
tdw,2020-07-20,5.46999979019165,6.570000171661377,5.320000171661377,6.409999847412109,664400,6.402707576751709,0.0
tdw,2020-07-27,6.340000152587891,6.440000057220459,5.75,6.21999979019165,745700,6.212923526763916,0.0
tdw,2020-08-03,6.349999904632568,7.139999866485596,6.170000076293945,6.920000076293945,646800,6.912127494812012,0.0
tdw,2020-08-10,6.96999979019165,8.149999618530273,6.96999979019165,7.789999961853027,878700,7.781137466430664,0.0
tdw,2020-08-17,7.739999771118164,7.849999904632568,6.639999866485596,6.75,491300,6.742320537567139,0.0
tdw,2020-08-24,6.739999771118164,7.420000076293945,6.670000076293945,7.289999961853027,555400,7.2817063331604,0.0
tdw,2020-08-31,7.25,7.360000133514404,6.71999979019165,7.28000020980835,457900,7.2717180252075195,0.0
tdw,2020-09-07,7.190000057220459,7.190000057220459,6.369999885559082,6.449999809265137,417200,6.442661762237549,0.0
tdw,2020-09-14,6.429999828338623,7.53000020980835,5.909999847412109,7.519999980926514,990000,7.511444568634033,0.0
tdw,2020-09-21,7.170000076293945,7.21999979019165,6.159999847412109,6.349999904632568,962400,6.342775821685791,0.0
tdw,2020-09-28,6.349999904632568,7.139999866485596,6.260000228881836,6.409999847412109,863500,6.402707576751709,0.0
tdw,2020-10-05,6.449999809265137,6.78000020980835,6.150000095367432,6.5,815300,6.492605209350586,0.0
tdw,2020-10-12,6.409999847412109,6.559999942779541,6.059999942779541,6.119999885559082,522400,6.113037109375,0.0
tdw,2020-10-19,6.119999885559082,6.480000019073486,5.900000095367432,6.210000038146973,688800,6.202935218811035,0.0
tdw,2020-10-26,6.179999828338623,6.25,5.409999847412109,5.860000133514404,584400,5.853333473205566,0.0
tdw,2020-11-02,5.940000057220459,6.539999961853027,5.840000152587891,5.949999809265137,596600,5.943230628967285,0.0
tdw,2020-11-09,6.869999885559082,8.029999732971191,6.400000095367432,7.900000095367432,1073700,7.891012668609619,0.0
tdw,2020-11-16,8.289999961853027,9.899999618530273,8.25,9.520000457763672,918400,9.509169578552246,0.0
tdw,2020-11-23,9.579999923706055,11.779999732971191,9.489999771118164,10.149999618530273,968200,10.138452529907227,0.0
tdw,2020-11-30,9.960000038146973,10.229999542236328,9.279999732971191,10.100000381469727,910500,10.088509559631348,0.0
tdw,2020-12-07,10.0,10.15999984741211,9.25,9.479999542236328,896700,9.46921443939209,0.0
tdw,2020-12-14,9.6899995803833,9.84000015258789,8.760000228881836,9.109999656677246,3187000,9.099635124206543,0.0
tdw,2020-12-21,8.640000343322754,8.90999984741211,8.220000267028809,8.710000038146973,1022700,8.700091361999512,0.0
tdw,2020-12-28,8.770000457763672,9.09000015258789,8.609999656677246,8.640000343322754,462300,8.630170822143555,0.01
tdw,2021-01-04,8.789999961853027,10.739999771118164,8.479999542236328,10.5600004196167,872500,10.5600004196167,0.0
tdw,2021-01-11,10.239999771118164,12.350000381469727,10.119999885559082,11.510000228881836,849100,11.510000228881836,0.0
tdw,2021-01-18,11.729999542236328,11.859999656677246,10.510000228881836,10.979999542236328,561600,10.979999542236328,0.0
tdw,2021-01-25,10.729999542236328,10.989999771118164,9.390000343322754,9.489999771118164,787000,9.489999771118164,0.0
tdw,2021-02-01,9.600000381469727,11.829999923706055,9.140000343322754,11.520000457763672,920000,11.520000457763672,0.0
tdw,2021-02-08,11.600000381469727,12.229999542236328,11.069999694824219,11.850000381469727,876000,11.850000381469727,0.0
tdw,2021-02-15,12.149999618530273,13.720000267028809,11.880000114440918,12.970000267028809,719100,12.970000267028809,0.0
tdw,2021-02-22,13.0,13.449999809265137,11.8100004196167,12.460000038146973,1064200,12.460000038146973,0.0
tdw,2021-03-01,12.90999984741211,15.920000076293945,12.430000305175781,14.640000343322754,1310200,14.640000343322754,0.0
tdw,2021-03-08,15.020000457763672,15.739999771118164,14.0,14.15999984741211,1365700,14.15999984741211,0.0
tdw,2021-03-15,14.050000190734863,14.270000457763672,12.069999694824219,12.289999961853027,2816700,12.289999961853027,0.0
tdw,2021-03-22,12.279999732971191,13.199999809265137,11.699999809265137,13.0,1255900,13.0,0.0
tdw,2021-03-29,12.90999984741211,13.09000015258789,12.140000343322754,13.0,688700,13.0,0.0
tdw,2021-04-05,12.850000381469727,13.380000114440918,12.010000228881836,12.029999732971191,703900,12.029999732971191,0.0
tdw,2021-04-12,12.15999984741211,12.670000076293945,11.520000457763672,12.670000076293945,687700,12.670000076293945,0.0
tdw,2021-04-19,12.619999885559082,12.75,11.680000305175781,12.699999809265137,693400,12.699999809265137,0.0
tdw,2021-04-26,12.649999618530273,13.59000015258789,12.0,12.260000228881836,808200,12.260000228881836,0.0
tdw,2021-05-03,12.430000305175781,14.0,12.420000076293945,14.0,631100,14.0,0.0
tdw,2021-05-10,14.100000381469727,14.600000381469727,12.829999923706055,14.069999694824219,735100,14.069999694824219,0.0
tdw,2021-05-17,14.0,14.800000190734863,12.729999542236328,13.789999961853027,579900,13.789999961853027,0.0
tdw,2021-05-24,13.930000305175781,13.930000305175781,13.15999984741211,13.760000228881836,538200,13.760000228881836,0.0
tdw,2021-05-31,14.050000190734863,15.0,14.050000190734863,14.710000038146973,470800,14.710000038146973,0.0
tdw,2021-06-07,14.699999809265137,15.0,14.010000228881836,14.180000305175781,446700,14.180000305175781,0.0
tdw,2021-06-14,14.180000305175781,14.680000305175781,12.960000038146973,13.130000114440918,796600,13.130000114440918,0.0
tdw,2021-06-21,13.460000038146973,13.619999885559082,12.869999885559082,12.869999885559082,1406300,12.869999885559082,0.0
tdw,2021-06-28,12.8100004196167,12.84000015258789,11.859999656677246,12.390000343322754,1033300,12.390000343322754,0.0
tdw,2021-07-05,12.40999984741211,12.449999809265137,11.369999885559082,12.079999923706055,805000,12.079999923706055,0.0
tdw,2021-07-12,11.84000015258789,12.170000076293945,11.170000076293945,11.199999809265137,813500,11.199999809265137,0.0
tdw,2021-07-19,10.84000015258789,11.739999771118164,10.449999809265137,11.119999885559082,596400,11.119999885559082,0.0
tdw,2021-07-26,11.239999771118164,11.720000267028809,10.899999618530273,11.319999694824219,435100,11.319999694824219,0.0
tdw,2021-08-02,11.289999961853027,11.760000228881836,10.550000190734863,11.430000305175781,472600,11.430000305175781,0.0
tdw,2021-08-09,11.079999923706055,12.140000343322754,10.949999809265137,11.260000228881836,373100,11.260000228881836,0.0
tdw,2021-08-16,11.010000228881836,11.010000228881836,9.949999809265137,10.289999961853027,461800,10.289999961853027,0.0
tdw,2021-08-23,10.569999694824219,11.720000267028809,10.279999732971191,11.619999885559082,624600,11.619999885559082,0.0
tdw,2021-08-30,11.670000076293945,11.779999732971191,11.210000038146973,11.420000076293945,513600,11.420000076293945,0.0
tdw,2021-09-06,11.220000267028809,11.710000038146973,10.760000228881836,11.149999618530273,310200,11.149999618530273,0.0
tdw,2021-09-13,11.270000457763672,11.489999771118164,10.779999732971191,10.819999694824219,982300,10.819999694824219,0.0
tdw,2021-09-20,10.699999809265137,11.670000076293945,10.420000076293945,11.40999984741211,506900,11.40999984741211,0.0
tdw,2021-09-27,11.699999809265137,13.5,11.600000381469727,12.4399995803833,1124300,12.4399995803833,0.0
tdw,2021-10-04,12.779999732971191,13.029999732971191,11.920000076293945,12.949999809265137,724100,12.949999809265137,0.0
tdw,2021-10-11,13.199999809265137,13.390000343322754,12.4399995803833,12.489999771118164,549400,12.489999771118164,0.0
tdw,2021-10-18,12.550000190734863,12.930000305175781,12.25,12.489999771118164,547100,12.489999771118164,0.0
tdw,2021-10-25,12.460000038146973,13.550000190734863,12.109999656677246,12.130000114440918,595500,12.130000114440918,0.0
tdw,2021-11-01,12.239999771118164,12.649999618530273,11.609999656677246,12.5,499900,12.5,0.0
tdw,2021-11-08,12.670000076293945,13.140000343322754,11.420000076293945,11.880000114440918,614000,11.880000114440918,0.0
tdw,2021-11-15,11.970000267028809,12.960000038146973,11.239999771118164,11.300000190734863,690100,11.300000190734863,0.0
tdw,2021-11-22,11.300000190734863,12.029999732971191,10.510000228881836,10.800000190734863,532400,10.800000190734863,0.0
tdw,2021-11-29,11.239999771118164,11.239999771118164,10.350000381469727,10.670000076293945,922500,10.670000076293945,0.0
tdw,2021-12-06,10.90999984741211,11.420000076293945,10.649999618530273,11.130000114440918,564700,11.130000114440918,0.0
tdw,2021-12-13,10.890000343322754,11.020000457763672,10.020000457763672,10.430000305175781,844400,10.430000305175781,0.0
tdw,2021-12-20,10.15999984741211,11.069999694824219,9.75,10.729999542236328,381000,10.729999542236328,0.0
tdw,2021-12-27,10.6899995803833,11.010000228881836,10.510000228881836,10.710000038146973,337800,10.710000038146973,0.0
tdw,2022-01-03,10.699999809265137,12.199999809265137,10.699999809265137,12.029999732971191,358200,12.029999732971191,0.0
