symbol,date,open,high,low,close,volume,adjclose,dividends
npo,2018-11-12,68.66999816894531,70.1500015258789,68.5999984741211,69.7699966430664,136100,65.18721771240234,0.0
npo,2018-11-19,68.95999908447266,69.45999908447266,65.76000213623047,66.0,394800,61.66485595703125,0.0
npo,2018-11-26,66.61000061035156,70.81999969482422,66.38999938964844,70.37999725341797,665500,65.75714874267578,0.0
npo,2018-12-03,72.19000244140625,72.80999755859375,63.400001525878906,64.2699966430664,632500,60.04846954345703,0.24
npo,2018-12-10,64.37000274658203,66.11000061035156,62.0,62.310001373291016,571600,58.41612243652344,0.0
npo,2018-12-17,62.459999084472656,62.95000076293945,58.0,58.25,1408400,54.60984420776367,0.0
npo,2018-12-24,57.529998779296875,62.09000015258789,55.47999954223633,60.90999984741211,423600,57.103614807128906,0.0
npo,2018-12-31,61.279998779296875,62.5,58.630001068115234,62.15999984741211,453200,58.27549743652344,0.0
npo,2019-01-07,62.11000061035156,63.83000183105469,61.11000061035156,63.689998626708984,508200,59.70989227294922,0.0
npo,2019-01-14,62.90999984741211,67.45999908447266,61.849998474121094,66.16000366210938,441700,62.025535583496094,0.0
npo,2019-01-21,65.52999877929688,66.36000061035156,62.56999969482422,64.31999969482422,439700,60.30051803588867,0.0
npo,2019-01-28,63.189998626708984,66.95999908447266,62.279998779296875,66.41000366210938,395500,62.259925842285156,0.0
npo,2019-02-04,66.22000122070312,67.41000366210938,63.439998626708984,64.62000274658203,289500,60.5817756652832,0.0
npo,2019-02-11,65.06999969482422,72.83999633789062,61.75,72.20999908447266,779400,67.69747161865234,0.0
npo,2019-02-18,70.16999816894531,72.63999938964844,66.33999633789062,70.0,743000,65.62557220458984,0.0
npo,2019-02-25,70.16999816894531,71.73999786376953,68.27999877929688,68.91000366210938,541400,64.60369110107422,0.0
npo,2019-03-04,69.13999938964844,69.72000122070312,65.25,66.7300033569336,562800,62.55991744995117,0.25
npo,2019-03-11,66.43000030517578,68.54000091552734,64.66000366210938,65.19000244140625,629800,61.3384895324707,0.0
npo,2019-03-18,65.6500015258789,68.62999725341797,63.38999938964844,63.439998626708984,684300,59.691871643066406,0.0
npo,2019-03-25,63.439998626708984,65.5999984741211,62.709999084472656,64.44999694824219,597300,60.64220428466797,0.0
npo,2019-04-01,65.47000122070312,69.91000366210938,65.02999877929688,69.48999786376953,560200,65.38443756103516,0.0
npo,2019-04-08,69.02999877929688,72.0,68.30999755859375,71.73999786376953,589900,67.50149536132812,0.0
npo,2019-04-15,71.7300033569336,72.31999969482422,70.69000244140625,71.69000244140625,493000,67.4544677734375,0.0
npo,2019-04-22,71.52999877929688,75.62999725341797,71.1500015258789,72.52999877929688,811600,68.24483489990234,0.0
npo,2019-04-29,72.83999633789062,75.7300033569336,63.38999938964844,67.19000244140625,1279300,63.22032165527344,0.0
npo,2019-05-06,65.62999725341797,67.13999938964844,64.0199966430664,65.5999984741211,513700,61.72425842285156,0.0
npo,2019-05-13,64.02999877929688,64.30000305175781,61.33000183105469,61.36000061035156,431200,57.734764099121094,0.0
npo,2019-05-20,60.849998474121094,62.08000183105469,58.27000045776367,59.5,548700,55.98466491699219,0.0
npo,2019-05-27,59.75,60.33000183105469,55.439998626708984,55.4900016784668,457700,52.21158218383789,0.0
npo,2019-06-03,55.43000030517578,62.060001373291016,55.43000030517578,61.41999816894531,520800,57.79123306274414,0.25
npo,2019-06-10,61.88999938964844,63.40999984741211,61.029998779296875,61.869998931884766,345900,58.46686935424805,0.0
npo,2019-06-17,62.040000915527344,65.75,61.40999984741211,64.45999908447266,458700,60.9144172668457,0.0
npo,2019-06-24,64.7300033569336,64.97000122070312,63.220001220703125,63.84000015258789,865400,60.32850646972656,0.0
npo,2019-07-01,64.91999816894531,65.0,62.470001220703125,64.16999816894531,314700,60.64034652709961,0.0
npo,2019-07-08,63.63999938964844,64.66000366210938,60.31999969482422,62.5099983215332,523800,59.071659088134766,0.0
npo,2019-07-15,62.75,64.04000091552734,61.650001525878906,62.06999969482422,438300,58.65586471557617,0.0
npo,2019-07-22,62.63999938964844,67.44000244140625,61.619998931884766,67.20999908447266,741000,63.51315689086914,0.0
npo,2019-07-29,67.19000244140625,73.80000305175781,64.26000213623047,67.02999877929688,957200,63.34303665161133,0.0
npo,2019-08-05,65.72000122070312,67.55999755859375,63.22999954223633,64.91999816894531,658600,61.34910583496094,0.0
npo,2019-08-12,64.29000091552734,64.9000015258789,59.310001373291016,61.939998626708984,696000,58.533016204833984,0.0
npo,2019-08-19,62.779998779296875,65.55999755859375,59.310001373291016,60.86000061035156,571300,57.512428283691406,0.0
npo,2019-08-26,61.810001373291016,63.150001525878906,59.15999984741211,62.279998779296875,483200,58.85430908203125,0.0
npo,2019-09-02,61.220001220703125,64.55000305175781,59.45000076293945,63.66999816894531,389200,60.1678581237793,0.25
npo,2019-09-09,64.05000305175781,71.47000122070312,64.05000305175781,70.48999786376953,797100,66.88119506835938,0.0
npo,2019-09-16,70.56999969482422,71.0,68.18000030517578,68.73999786376953,855500,65.22079467773438,0.0
npo,2019-09-23,68.01000213623047,69.98999786376953,67.04000091552734,67.91000366210938,426500,64.43329620361328,0.0
npo,2019-09-30,68.0199966430664,70.27999877929688,63.439998626708984,65.77999877929688,609600,62.4123420715332,0.0
npo,2019-10-07,65.45999908447266,67.87999725341797,62.720001220703125,66.95999908447266,485700,63.53191375732422,0.0
npo,2019-10-14,66.31999969482422,68.5199966430664,65.97000122070312,67.6500015258789,301400,64.18659973144531,0.0
npo,2019-10-21,68.48999786376953,71.06999969482422,67.26000213623047,70.75,273200,67.12789916992188,0.0
npo,2019-10-28,71.36000061035156,72.18000030517578,68.63999938964844,71.31999969482422,329000,67.66871643066406,0.0
npo,2019-11-04,72.29000091552734,72.37999725341797,64.5,67.2300033569336,896300,63.78811264038086,0.0
npo,2019-11-11,66.55000305175781,67.44999694824219,63.849998474121094,64.05000305175781,444800,60.77090835571289,0.0
npo,2019-11-18,63.849998474121094,64.4800033569336,62.25,63.13999938964844,639800,59.9074821472168,0.0
npo,2019-11-25,63.56999969482422,67.08000183105469,63.040000915527344,66.38999938964844,315600,62.99109649658203,0.0
npo,2019-12-02,66.5999984741211,66.95999908447266,62.310001373291016,64.05000305175781,647000,60.77090835571289,0.25
npo,2019-12-09,63.91999816894531,67.27999877929688,63.310001373291016,66.7300033569336,570300,63.554473876953125,0.0
npo,2019-12-16,67.19999694824219,68.56999969482422,66.31999969482422,66.87999725341797,853900,63.69731903076172,0.0
npo,2019-12-23,66.83000183105469,67.73999786376953,66.20999908447266,66.43000030517578,290000,63.26874923706055,0.0
