symbol,date,open,high,low,close,volume,adjclose
enva,2018-11-12,23.43000030517578,23.75,22.84000015258789,22.989999771118164,242600,22.989999771118164
enva,2018-11-19,23.010000228881836,23.010000228881836,21.690000534057617,21.969999313354492,601300,21.969999313354492
enva,2018-11-26,22.149999618530273,22.639999389648438,21.3700008392334,22.139999389648438,1149200,22.139999389648438
enva,2018-12-03,22.3700008392334,22.43000030517578,19.90999984741211,20.110000610351562,1560000,20.110000610351562
enva,2018-12-10,20.09000015258789,21.530000686645508,19.229999542236328,19.520000457763672,1398600,19.520000457763672
enva,2018-12-17,19.389999389648438,19.549999237060547,17.850000381469727,18.1299991607666,3627500,18.1299991607666
enva,2018-12-24,17.920000076293945,19.56999969482422,17.899999618530273,19.399999618530273,1271800,19.399999618530273
enva,2018-12-31,19.56999969482422,20.760000228881836,19.0,20.489999771118164,1278800,20.489999771118164
enva,2019-01-07,20.489999771118164,22.280000686645508,20.280000686645508,22.270000457763672,1417400,22.270000457763672
enva,2019-01-14,22.15999984741211,23.40999984741211,21.889999389648438,23.3700008392334,1180600,23.3700008392334
enva,2019-01-21,23.200000762939453,23.420000076293945,22.40999984741211,22.959999084472656,753900,22.959999084472656
enva,2019-01-28,22.68000030517578,26.344999313354492,22.2450008392334,24.239999771118164,2029400,24.239999771118164
enva,2019-02-04,24.239999771118164,24.3799991607666,22.850000381469727,23.389999389648438,1231400,23.389999389648438
enva,2019-02-11,23.559999465942383,25.100000381469727,23.31999969482422,24.709999084472656,2095400,24.709999084472656
enva,2019-02-18,24.56999969482422,25.549999237060547,24.530000686645508,25.350000381469727,739000,25.350000381469727
enva,2019-02-25,25.43000030517578,25.920000076293945,25.079999923706055,25.3799991607666,932800,25.3799991607666
enva,2019-03-04,25.3799991607666,25.5,23.920000076293945,24.209999084472656,1386500,24.209999084472656
enva,2019-03-11,24.229999542236328,25.190000534057617,23.610000610351562,24.739999771118164,1554700,24.739999771118164
enva,2019-03-18,24.8799991607666,25.719999313354492,22.420000076293945,22.600000381469727,1206700,22.600000381469727
enva,2019-03-25,22.670000076293945,23.139999389648438,21.729999542236328,22.81999969482422,1415900,22.81999969482422
enva,2019-04-01,23.1200008392334,23.719999313354492,22.719999313354492,23.260000228881836,1240400,23.260000228881836
enva,2019-04-08,23.06999969482422,24.43000030517578,22.8799991607666,24.399999618530273,763400,24.399999618530273
enva,2019-04-15,24.3799991607666,25.670000076293945,23.770000457763672,25.56999969482422,922100,25.56999969482422
enva,2019-04-22,25.440000534057617,31.950000762939453,25.1299991607666,30.31999969482422,2028400,30.31999969482422
enva,2019-04-29,30.200000762939453,30.200000762939453,25.690000534057617,26.579999923706055,2269800,26.579999923706055
enva,2019-05-06,26.09000015258789,26.889999389648438,24.625,24.84000015258789,933400,24.84000015258789
enva,2019-05-13,24.3700008392334,24.687999725341797,22.420000076293945,22.729999542236328,1406200,22.729999542236328
enva,2019-05-20,22.520000457763672,23.030000686645508,21.059999465942383,22.799999237060547,1460900,22.799999237060547
enva,2019-05-27,22.709999084472656,23.018999099731445,20.950000762939453,21.350000381469727,812100,21.350000381469727
enva,2019-06-03,21.510000228881836,23.40999984741211,21.485000610351562,23.170000076293945,1111200,23.170000076293945
enva,2019-06-10,23.350000381469727,24.399999618530273,23.297000885009766,23.579999923706055,1021700,23.579999923706055
enva,2019-06-17,23.479999542236328,23.809999465942383,22.329999923706055,23.079999923706055,1243100,23.079999923706055
enva,2019-06-24,23.229999542236328,23.350000381469727,21.010000228881836,23.049999237060547,1792300,23.049999237060547
enva,2019-07-01,23.43000030517578,23.684999465942383,22.3700008392334,22.520000457763672,607000,22.520000457763672
enva,2019-07-08,22.389999389648438,22.6200008392334,20.780000686645508,20.920000076293945,1148600,20.920000076293945
enva,2019-07-15,21.0,22.020000457763672,20.6200008392334,21.290000915527344,890900,21.290000915527344
enva,2019-07-22,21.270000457763672,26.670000076293945,21.079999923706055,25.229999542236328,2494100,25.229999542236328
enva,2019-07-29,25.170000076293945,27.8799991607666,25.170000076293945,26.479999542236328,2254200,26.479999542236328
enva,2019-08-05,25.920000076293945,26.729999542236328,25.3799991607666,26.299999237060547,1293800,26.299999237060547
enva,2019-08-12,26.15999984741211,27.100000381469727,24.290000915527344,24.65999984741211,966700,24.65999984741211
enva,2019-08-19,25.030000686645508,25.360000610351562,24.049999237060547,24.18000030517578,1401900,24.18000030517578
enva,2019-08-26,24.489999771118164,24.700000762939453,23.399999618530273,23.899999618530273,891300,23.899999618530273
enva,2019-09-02,23.790000915527344,24.024999618530273,22.739999771118164,23.270000457763672,773800,23.270000457763672
enva,2019-09-09,23.389999389648438,25.43000030517578,23.389999389648438,24.489999771118164,1124500,24.489999771118164
enva,2019-09-16,24.350000381469727,24.5,21.954999923706055,22.049999237060547,1140400,22.049999237060547
enva,2019-09-23,21.780000686645508,22.90999984741211,20.860000610351562,21.18000030517578,1252500,21.18000030517578
enva,2019-09-30,21.18000030517578,21.280000686645508,20.079999923706055,20.6299991607666,1271800,20.6299991607666
enva,2019-10-07,20.450000762939453,20.809999465942383,19.424999237060547,19.8799991607666,1178800,19.8799991607666
enva,2019-10-14,19.780000686645508,21.020000457763672,19.399999618530273,20.649999618530273,811900,20.649999618530273
enva,2019-10-21,20.90999984741211,23.149999618530273,19.649999618530273,22.56999969482422,1179900,22.56999969482422
enva,2019-10-28,22.81999969482422,24.385000228881836,22.790000915527344,24.18000030517578,1584200,24.18000030517578
enva,2019-11-04,24.25,25.459999084472656,23.600000381469727,24.329999923706055,1165500,24.329999923706055
enva,2019-11-11,24.079999923706055,24.799999237060547,21.43000030517578,22.459999084472656,1516800,22.459999084472656
enva,2019-11-18,22.440000534057617,22.895000457763672,20.979999542236328,22.34000015258789,1628900,22.34000015258789
enva,2019-11-25,22.450000762939453,23.3700008392334,22.450000762939453,23.030000686645508,616300,23.030000686645508
enva,2019-12-02,23.190000534057617,23.93000030517578,22.020000457763672,23.350000381469727,1262200,23.350000381469727
enva,2019-12-09,23.299999237060547,23.774999618530273,22.549999237060547,22.719999313354492,990000,22.719999313354492
enva,2019-12-16,22.940000534057617,23.979999542236328,22.940000534057617,23.649999618530273,1951700,23.649999618530273
enva,2019-12-23,23.649999618530273,24.030000686645508,21.149999618530273,23.389999389648438,894500,23.389999389648438
enva,2019-12-30,23.329999923706055,24.56999969482422,23.059999465942383,23.690000534057617,950600,23.690000534057617
enva,2020-01-06,23.43000030517578,23.80500030517578,22.229999542236328,22.25,1108700,22.25
enva,2020-01-13,22.270000457763672,24.450000762939453,21.93000030517578,24.350000381469727,1271800,24.350000381469727
enva,2020-01-20,24.110000610351562,24.350000381469727,22.860000610351562,23.709999084472656,1211500,23.709999084472656
enva,2020-01-27,23.139999389648438,29.329999923706055,23.139999389648438,25.059999465942383,2177600,25.059999465942383
enva,2020-02-03,25.059999465942383,25.270000457763672,20.149999618530273,20.610000610351562,2832100,20.610000610351562
enva,2020-02-10,20.610000610351562,22.290000915527344,20.5,21.809999465942383,1098400,21.809999465942383
enva,2020-02-17,21.110000610351562,22.690000534057617,20.549999237060547,21.969999313354492,1062900,21.969999313354492
enva,2020-02-24,21.200000762939453,22.020000457763672,18.729999542236328,19.219999313354492,1503400,19.219999313354492
enva,2020-03-02,19.139999389648438,20.639999389648438,18.0,18.739999771118164,1833400,18.739999771118164
enva,2020-03-09,17.229999542236328,17.850000381469727,14.399999618530273,16.299999237060547,2259900,16.299999237060547
enva,2020-03-16,14.199999809265137,15.970000267028809,7.840000152587891,9.989999771118164,4296900,9.989999771118164
enva,2020-03-23,10.260000228881836,15.579999923706055,9.329999923706055,14.550000190734863,2213900,14.550000190734863
enva,2020-03-30,14.739999771118164,15.680000305175781,11.010000228881836,11.350000381469727,2311800,11.350000381469727
enva,2020-04-06,11.859999656677246,17.25,11.579999923706055,15.850000381469727,2453800,15.850000381469727
enva,2020-04-13,16.989999771118164,17.149999618530273,12.449999809265137,14.3100004196167,2225400,14.3100004196167
enva,2020-04-20,13.739999771118164,14.369000434875488,11.850000381469727,13.34000015258789,2049200,13.34000015258789
enva,2020-04-27,13.619999885559082,18.3799991607666,13.5600004196167,13.630000114440918,3894400,13.630000114440918
enva,2020-05-04,13.289999961853027,14.5,11.720000267028809,13.510000228881836,2142100,13.510000228881836
enva,2020-05-11,13.390000343322754,13.390000343322754,9.425000190734863,10.760000228881836,2095100,10.760000228881836
enva,2020-05-18,11.5,13.510000228881836,11.5,12.579999923706055,2020900,12.579999923706055
enva,2020-05-25,13.550000190734863,15.079999923706055,13.069999694824219,14.149999618530273,1612800,14.149999618530273
enva,2020-06-01,14.220000267028809,17.420000076293945,13.720000267028809,17.229999542236328,1488500,17.229999542236328
enva,2020-06-08,17.559999465942383,18.09000015258789,13.949999809265137,15.460000038146973,1547000,15.460000038146973
enva,2020-06-15,14.630000114440918,16.780000686645508,13.78499984741211,14.069999694824219,2593400,14.069999694824219
enva,2020-06-22,13.829999923706055,15.3149995803833,13.640000343322754,14.34000015258789,2781600,14.34000015258789
enva,2020-06-29,14.619999885559082,15.239999771118164,14.270000457763672,14.479999542236328,813100,14.479999542236328
enva,2020-07-06,14.960000038146973,15.199999809265137,13.305999755859375,13.890000343322754,1565200,13.890000343322754
enva,2020-07-13,14.109999656677246,14.6850004196167,13.300000190734863,14.020000457763672,1175000,14.020000457763672
