symbol,date,open,high,low,close,volume,adjclose,dividends,splits
cxt,2018-11-12,31.722820281982422,32.153526306152344,31.573463439941406,31.827022552490234,753146,28.915225982666016,0.0,0.0
cxt,2018-11-19,31.695032119750977,31.813129425048828,29.02743911743164,29.86106300354004,2755779,27.129125595092773,0.0,0.0
cxt,2018-11-26,30.11115074157715,30.521013259887695,29.145536422729492,30.0,5422309,27.255352020263672,0.12157,0.0
cxt,2018-12-03,30.600902557373047,30.976032257080078,27.34282684326172,27.49913215637207,5162336,25.085554122924805,0.0,0.0
cxt,2018-12-10,27.440082550048828,27.766586303710938,26.22785758972168,26.394580841064453,5464631,24.077951431274414,0.0,0.0
cxt,2018-12-17,26.394580841064453,26.4605770111084,24.244529724121094,24.313997268676758,5982273,22.179981231689453,0.0,0.0
cxt,2018-12-24,24.11948585510254,25.064258575439453,23.334491729736328,24.640499114990234,3662665,22.47782325744629,0.0,0.0
cxt,2018-12-31,24.755123138427734,25.29003143310547,23.980548858642578,25.140674591064453,3254998,22.934097290039062,0.0,0.0
cxt,2019-01-07,25.206668853759766,26.717609405517578,24.987842559814453,26.714136123657227,3417374,24.369461059570312,0.0,0.0
cxt,2019-01-14,26.474470138549805,27.943729400634766,26.182701110839844,27.73532485961914,4403430,25.30101776123047,0.0,0.0
cxt,2019-01-21,27.585966110229492,27.839527130126953,26.825286865234375,27.568599700927734,4736819,25.1489315032959,0.0,0.0
cxt,2019-01-28,27.394929885864258,29.583189010620117,26.668981552124023,28.697463989257812,8110719,26.178709030151367,0.0,0.0
cxt,2019-02-04,28.881555557250977,29.131643295288086,27.9888858795166,28.270233154296875,5909148,25.788978576660156,0.0,0.0
cxt,2019-02-11,28.374435424804688,29.558874130249023,28.22160530090332,29.41646385192871,4073209,26.834606170654297,0.0,0.0
cxt,2019-02-18,29.25321388244629,29.947898864746094,29.21500587463379,29.708232879638672,3932138,27.10076904296875,0.0,0.0
cxt,2019-02-25,29.892324447631836,30.191038131713867,29.2358455657959,29.53108787536621,4039813,26.939167022705078,0.135464,0.0
cxt,2019-03-04,29.663076400756836,29.76380729675293,28.155609130859375,28.37790870666504,4432221,26.00642967224121,0.0,0.0
cxt,2019-03-11,28.343175888061523,29.020492553710938,28.10698127746582,28.780826568603516,3656044,26.375675201416016,0.0,0.0
cxt,2019-03-18,28.80861473083496,29.798540115356445,28.516845703125,28.53074073791504,4423297,26.14649200439453,0.0,0.0
cxt,2019-03-25,28.485584259033203,29.635290145874023,28.256338119506836,29.39215087890625,2737929,26.9359188079834,0.0,0.0
cxt,2019-04-01,29.68739128112793,30.691211700439453,29.541507720947266,30.52448844909668,3116230,27.973628997802734,0.0,0.0
cxt,2019-04-08,30.361236572265625,30.736366271972656,29.62834358215332,30.58700942993164,2224603,28.030921936035156,0.0,0.0
cxt,2019-04-15,30.614797592163086,30.91698455810547,30.23619270324707,30.656478881835938,2133915,28.094585418701172,0.0,0.0
cxt,2019-04-22,30.46891212463379,30.850990295410156,29.74991226196289,30.201459884643555,2365962,27.677589416503906,0.0,0.0
cxt,2019-04-29,30.336923599243164,31.260854721069336,28.895450592041016,30.82320213317871,5798018,28.24737548828125,0.0,0.0
cxt,2019-05-06,30.07294273376465,30.559221267700195,29.1594295501709,29.850643157958984,3995188,27.35609245300293,0.0,0.0
cxt,2019-05-13,29.18027114868164,30.131990432739258,28.898923873901367,29.524139404296875,3580901,27.056873321533203,0.0,0.0
cxt,2019-05-20,29.3574161529541,29.656131744384766,27.683223724365234,27.96804428100586,4674345,25.630813598632812,0.0,0.0
cxt,2019-05-27,28.06529998779297,28.079193115234375,26.4605770111084,26.557832717895508,2443119,24.338451385498047,0.135464,0.0
cxt,2019-06-03,26.627300262451172,28.228551864624023,26.627300262451172,27.7978458404541,3437238,25.60113525390625,0.0,0.0
cxt,2019-06-10,27.940256118774414,28.548107147216797,27.49913215637207,27.665855407714844,4554291,25.479572296142578,0.0,0.0
cxt,2019-06-17,27.63459587097168,28.780826568603516,27.36019515991211,28.040985107421875,6272478,25.82505989074707,0.0,0.0
cxt,2019-06-24,28.117401123046875,29.013545989990234,27.856895446777344,28.98228645324707,5030189,26.691970825195312,0.0,0.0
cxt,2019-07-01,29.326154708862305,29.51024627685547,28.75303840637207,29.367835998535156,3358928,27.047054290771484,0.0,0.0
cxt,2019-07-08,29.23931884765625,29.37825584411621,27.978464126586914,28.86418914794922,3542322,26.583206176757812,0.0,0.0
cxt,2019-07-15,28.90239715576172,29.892324447631836,28.65578269958496,29.66655158996582,6243975,27.322162628173828,0.0,0.0
cxt,2019-07-22,29.76728057861328,31.688085556030273,29.635290145874023,29.86106300354004,7977422,27.501306533813477,0.0,0.0
cxt,2019-07-29,29.808961868286133,29.850643157958984,28.08266830444336,28.089614868164062,5394383,25.869842529296875,0.0,0.0
cxt,2019-08-05,27.592914581298828,27.738798141479492,26.780132293701172,27.06842613220215,4728470,24.92935562133789,0.0,0.0
cxt,2019-08-12,26.91559600830078,27.30809211730957,25.383813858032227,26.15144157409668,3296456,24.084835052490234,0.0,0.0
cxt,2019-08-19,26.571725845336914,26.627300262451172,25.241403579711914,25.29003143310547,4398825,23.2914981842041,0.0,0.0
cxt,2019-08-26,25.592220306396484,26.606460571289062,25.206668853759766,26.481416702270508,2771613,24.388736724853516,0.135464,0.0
cxt,2019-09-02,26.234804153442383,27.429662704467773,25.442861557006836,27.162208557128906,3249815,25.148035049438477,0.0,0.0
cxt,2019-09-09,27.273359298706055,28.975339889526367,27.117055892944336,28.857242584228516,3793083,26.717370986938477,0.0,0.0
cxt,2019-09-16,28.641889572143555,28.874608993530273,27.940256118774414,28.00625228881836,3099819,25.929487228393555,0.0,0.0
cxt,2019-09-23,27.77353286743164,28.304967880249023,27.61722755432129,27.88815689086914,4088469,25.82015037536621,0.0,0.0
cxt,2019-09-30,27.98541259765625,28.374435424804688,26.120180130004883,26.91559600830078,2786007,24.919706344604492,0.0,0.0
cxt,2019-10-07,26.81139373779297,27.61722755432129,25.911775588989258,27.255992889404297,4504484,25.234861373901367,0.0,0.0
cxt,2019-10-14,27.023271560668945,28.88850212097168,26.89475440979004,28.12434959411621,5169532,26.0388240814209,0.0,0.0
cxt,2019-10-21,28.370962142944336,28.780826568603516,27.957624435424805,28.704410552978516,2916716,26.57587432861328,0.0,0.0
cxt,2019-10-28,28.895450592041016,29.329627990722656,25.790205001831055,26.721084594726562,8752735,24.739620208740234,0.0,0.0
cxt,2019-11-04,27.044113159179688,28.586315155029297,26.901702880859375,28.03056526184082,6067205,25.951993942260742,0.0,0.0
cxt,2019-11-11,27.822160720825195,28.794719696044922,27.80826759338379,28.78777313232422,4804188,26.65305519104004,0.0,0.0
cxt,2019-11-18,28.61410140991211,29.037860870361328,28.430009841918945,28.85029411315918,5766062,26.7109375,0.0,0.0
cxt,2019-11-25,28.916290283203125,29.249738693237305,28.69051742553711,28.853769302368164,2096200,26.71415901184082,0.135464,0.0
cxt,2019-12-02,28.978811264038086,29.88884925842285,28.013198852539062,29.791593551635742,3382826,27.711759567260742,0.0,0.0
cxt,2019-12-09,29.76380729675293,30.21535301208496,29.187217712402344,29.72907257080078,3776672,27.65360450744629,0.0,0.0
cxt,2019-12-16,30.017366409301758,30.07294273376465,29.385202407836914,29.836748123168945,4596612,27.753761291503906,0.0,0.0
cxt,2019-12-23,29.934005737304688,30.253559112548828,29.708232879638672,29.95831871032715,1340175,27.866853713989258,0.0,0.0
cxt,2019-12-30,29.975685119628906,30.41333770751953,29.736019134521484,30.121570587158203,1956280,28.018699645996094,0.0,0.0
cxt,2020-01-06,29.857589721679688,30.406391143798828,29.72907257080078,29.840221405029297,2390146,27.75699234008789,0.0,0.0
cxt,2020-01-13,29.923585891723633,30.6113224029541,29.76380729675293,30.357763290405273,2750885,28.2384033203125,0.0,0.0
cxt,2020-01-20,30.17367172241211,30.17367172241211,29.211532592773438,29.70475959777832,3212677,27.63098907470703,0.0,0.0
cxt,2020-01-27,29.076068878173828,30.475860595703125,28.957971572875977,29.683917999267578,5030765,27.611604690551758,0.0,0.0
cxt,2020-02-03,29.90274429321289,31.101076126098633,29.781173706054688,30.51059341430664,3750762,28.38056755065918,0.0,0.0
cxt,2020-02-10,30.343868255615234,31.059396743774414,30.090309143066406,30.33344841003418,3492515,28.21578598022461,0.0,0.0
cxt,2020-02-17,30.229246139526367,30.357763290405273,29.406044006347656,29.499826431274414,2164721,27.44036102294922,0.0,0.0
cxt,2020-02-24,28.516845703125,28.534212112426758,22.907258987426758,23.601945877075195,8548039,21.9542293548584,0.149357,0.0
cxt,2020-03-02,23.86592674255371,25.401180267333984,22.05279541015625,22.584230422973633,7382332,21.12834358215332,0.0,0.0
cxt,2020-03-09,20.837095260620117,21.399791717529297,17.019798278808594,19.27752685546875,8295263,18.034805297851562,0.0,0.0
cxt,2020-03-16,16.870441436767578,18.113927841186523,13.664466857910156,13.9180269241333,9205315,13.020807266235352,0.0,0.0
cxt,2020-03-23,13.74088191986084,17.530391693115234,12.771796226501465,17.096214294433594,9239000,15.994112014770508,0.0,0.0
cxt,2020-03-30,17.026744842529297,17.318513870239258,15.432441711425781,15.814518928527832,8077898,14.795040130615234,0.0,0.0
cxt,2020-04-06,16.672456741333008,19.670024871826172,16.578672409057617,18.77040672302246,5973350,17.560380935668945,0.0,0.0
cxt,2020-04-13,18.603681564331055,18.947551727294922,16.84960174560547,18.433483123779297,5087193,17.24517822265625,0.0,0.0
cxt,2020-04-20,17.936784744262695,18.166030883789062,16.926015853881836,17.7144832611084,4424447,16.572525024414062,0.0,0.0
cxt,2020-04-27,17.974990844726562,19.89927101135254,17.624174118041992,17.8673152923584,8133177,16.715503692626953,0.0,0.0
cxt,2020-05-04,17.516498565673828,18.7078857421875,17.203889846801758,18.697463989257812,7154891,17.492137908935547,0.0,0.0
cxt,2020-05-11,18.409170150756836,18.412643432617188,15.3629732131958,16.457103729248047,6442627,15.396202087402344,0.0,0.0
cxt,2020-05-18,17.426189422607422,18.450851440429688,17.370615005493164,18.00972557067871,5410504,16.84873390197754,0.0,0.0
cxt,2020-05-25,18.961444854736328,20.805835723876953,18.82945442199707,19.35394287109375,4579337,18.106298446655273,0.149357,0.0
cxt,2020-06-01,19.440778732299805,23.63320541381836,19.260160446166992,22.879472732543945,7108252,21.56058120727539,0.0,0.0
cxt,2020-06-08,23.30323028564453,23.529003143310547,18.520320892333984,19.110801696777344,6307889,18.0091552734375,0.0,0.0
cxt,2020-06-15,18.277179718017578,20.614797592163086,18.096561431884766,19.10038185119629,6906722,17.99933624267578,0.0,0.0
cxt,2020-06-22,18.996179580688477,19.600555419921875,18.544633865356445,19.57276725769043,8105537,18.444490432739258,0.0,0.0
cxt,2020-06-29,19.92705726623535,20.87877655029297,19.69086456298828,20.114622116088867,6021718,18.95511245727539,0.0,0.0
cxt,2020-07-06,20.70163345336914,20.70857810974121,18.58978843688965,19.013545989990234,4424448,17.91750717163086,0.0,0.0
cxt,2020-07-13,19.267107009887695,21.278221130371094,19.055227279663086,20.923931121826172,4264087,19.717763900756836,0.0,0.0
cxt,2020-07-20,20.729419708251953,21.472734451293945,20.225772857666016,21.042028427124023,3151355,19.829057693481445,0.0,0.0
cxt,2020-07-27,20.944772720336914,21.361583709716797,19.190690994262695,19.64918327331543,5728635,18.51650047302246,0.0,0.0
cxt,2020-08-03,19.791593551635742,20.95519256591797,19.621395111083984,20.93435287475586,3176113,19.727588653564453,0.0,0.0
cxt,2020-08-10,21.07328987121582,22.445293426513672,20.95519256591797,21.160125732421875,2825162,19.940345764160156,0.0,0.0
cxt,2020-08-17,21.240013122558594,21.240013122558594,19.59013557434082,19.69086456298828,3491939,18.555776596069336,0.0,0.0
cxt,2020-08-24,19.833274841308594,20.517541885375977,19.69086456298828,20.21187973022461,2587645,19.046762466430664,0.149357,0.0
cxt,2020-08-31,20.076414108276367,20.562694549560547,19.385202407836914,19.812435150146484,3269969,18.810087203979492,0.0,0.0
cxt,2020-09-07,19.715179443359375,19.715179443359375,18.669677734375,18.909343719482422,3200872,17.952682495117188,0.0,0.0
cxt,2020-09-14,19.149009704589844,19.301841735839844,17.94720458984375,18.402223587036133,6537345,17.471223831176758,0.0,0.0
cxt,2020-09-21,17.915943145751953,18.023618698120117,16.91559600830078,17.235151290893555,4409476,16.363191604614258,0.0,0.0
cxt,2020-09-28,17.509552001953125,17.922889709472656,16.73845100402832,17.276832580566406,3995478,16.402761459350586,0.0,0.0
cxt,2020-10-05,17.59638786315918,18.186870574951172,17.36019515991211,17.9888858795166,6956527,17.07879066467285,0.0,0.0
cxt,2020-10-12,18.06529998779297,19.04480743408203,17.863842010498047,18.912817001342773,4367732,17.955982208251953,0.0,0.0
cxt,2020-10-19,18.923236846923828,19.72559928894043,18.603681564331055,19.152484893798828,5469524,18.18352508544922,0.0,0.0
cxt,2020-10-26,18.881555557250977,19.66655158996582,17.037166595458984,17.627647399902344,7912356,16.73583221435547,0.0,0.0
cxt,2020-11-02,17.978464126586914,19.13858985900879,17.690170288085938,18.350122451782227,4549108,17.421756744384766,0.0,0.0
cxt,2020-11-09,20.493227005004883,21.899965286254883,20.316082000732422,21.337270736694336,6538497,20.257776260375977,0.0,0.0
cxt,2020-11-16,22.06669044494629,22.945466995239258,21.538728713989258,22.903785705566406,5773547,21.745037078857422,0.0,0.0
cxt,2020-11-23,23.233762741088867,25.248350143432617,23.14345359802246,24.661340713500977,5003703,23.41367530822754,0.149357,0.0
cxt,2020-11-30,24.477249145507812,25.637374877929688,24.043071746826172,25.60264015197754,6690508,24.4534969329834,0.0,0.0
cxt,2020-12-07,25.42896842956543,26.67940330505371,25.03994369506836,26.453630447387695,6295797,25.266294479370117,0.0,0.0
cxt,2020-12-14,26.825286865234375,27.318513870239258,26.186176300048828,26.863494873046875,6519496,25.657758712768555,0.0,0.0
cxt,2020-12-21,26.373741149902344,26.790552139282227,26.21396255493164,26.707189559936523,2383812,25.508468627929688,0.0,0.0
cxt,2020-12-28,26.98853874206543,27.117055892944336,25.835359573364258,26.97464370727539,2845892,25.763919830322266,0.0,0.0
cxt,2021-01-04,27.054533004760742,29.458145141601562,26.297325134277344,28.166030883789062,5382578,26.901832580566406,0.0,0.0
cxt,2021-01-11,27.724903106689453,28.82945442199707,27.59638786315918,28.040985107421875,4192400,26.782400131225586,0.0,0.0
cxt,2021-01-18,28.249391555786133,28.85029411315918,27.624174118041992,28.016672134399414,3033603,26.759178161621094,0.0,0.0
cxt,2021-01-25,27.742271423339844,27.87078857421875,25.171934127807617,26.28690528869629,6942708,25.107046127319336,0.0,0.0
cxt,2021-02-01,26.686349868774414,28.780826568603516,26.432788848876953,28.374435424804688,4673192,27.100879669189453,0.0,0.0
cxt,2021-02-08,28.527265548706055,29.249738693237305,28.336227416992188,28.94407844543457,3404993,27.644956588745117,0.0,0.0
cxt,2021-02-15,29.169851303100586,29.506772994995117,28.520320892333984,29.426883697509766,2183434,28.10609245300293,0.0,0.0
cxt,2021-02-22,29.20111083984375,30.475860595703125,28.79124641418457,29.128170013427734,3687137,27.820789337158203,0.149357,0.0
cxt,2021-03-01,29.61444854736328,31.19138526916504,29.52761459350586,31.090656280517578,4790944,29.841670989990234,0.0,0.0
cxt,2021-03-08,31.43105125427246,32.532127380371094,30.927404403686523,32.48002624511719,3408448,31.17522621154785,0.0,0.0
cxt,2021-03-15,32.36887741088867,33.310176849365234,32.03542709350586,32.59117889404297,4130214,31.281919479370117,0.0,0.0
cxt,2021-03-22,32.414031982421875,33.03577423095703,30.95866584777832,32.99409484863281,4099984,31.66864776611328,0.0,0.0
cxt,2021-03-29,32.914207458496094,33.28586196899414,32.29246139526367,33.0045166015625,2963930,31.678646087646484,0.0,0.0
cxt,2021-04-05,33.26502227783203,33.46648025512695,32.06321716308594,33.0878791809082,3590977,31.758665084838867,0.0,0.0
cxt,2021-04-12,33.16776657104492,33.26502227783203,32.52518081665039,32.8065299987793,2470182,31.488616943359375,0.0,0.0
cxt,2021-04-19,32.8065299987793,33.31712341308594,31.788816452026367,33.11219024658203,2756067,31.781999588012695,0.0,0.0
cxt,2021-04-26,33.230289459228516,33.799930572509766,32.59812545776367,32.67106628417969,2459818,31.358592987060547,0.0,0.0
cxt,2021-05-03,33.15039825439453,34.62660598754883,32.507816314697266,34.4564094543457,4781444,33.07221603393555,0.0,0.0
cxt,2021-05-10,34.560611724853516,34.70996856689453,32.42097854614258,34.2271614074707,5319241,32.852176666259766,0.0,0.0
cxt,2021-05-17,34.067386627197266,34.067386627197266,31.95553970336914,32.75790023803711,3103274,31.441936492919922,0.0,0.0
cxt,2021-05-24,33.39006423950195,33.86245346069336,32.7683219909668,33.16776657104492,3663239,31.835342407226562,0.149357,0.0
cxt,2021-05-31,33.42132568359375,33.463008880615234,32.35845947265625,32.68843460083008,3319487,31.516395568847656,0.0,0.0
cxt,2021-06-07,32.702327728271484,32.983673095703125,31.538728713989258,31.976381301879883,3460846,30.829879760742188,0.0,0.0
